Gene Group	R1 LPS 0h	R1 LPS 01h	R1 LPS 02h	R1 LPS 04h	R1 LPS 06h	R1 LPS 09h	R1 LPS 12h	R2 LPS 0h	R2 LPS 01h	R2 LPS 02h	R2 LPS 04h	R2 LPS 06h	R2 LPS 09h	R2 LPS 12h	M/L LPS R1 0h	M/L LPS R1 01h	M/L LPS R1 02h	M/L LPS R1 04h	M/L LPS R1 06h	M/L LPS R1 09h	M/L LPS R1 12h	M/L LPS R2 0h	M/L LPS R2 01h	M/L LPS R2 02h	M/L LPS R2 04h	M/L LPS R2 06h	M/L LPS R2 09h	M/L LPS R2 12h
Ube2n;Ubc13	4.52716	4.6042	4.49815	4.35997	4.3809	4.29844	4.20373	4.49144	4.5153	4.51359	4.33747	4.32044	4.34615	4.34819	285.1909999	286.5579353	290.1002855	283.4404941	279.1328018	287.1092165	287.2610312	288.1175902	291.612694	285.9686119	285.6908068	285.9310372	281.749495	278.1849315
Ube4b;Ufd2	3.50398	3.45188	3.05916	2.79502	2.82308	2.95617	3.12217	3.28642	3.37546	3.16032	3.0404	2.8257	2.8624	3.16075	2.991389674	2.981661243	2.881859701	2.709668937	2.619571736	2.53558836	2.412768921	2.897447045	2.993751985	3.053031377	2.719102056	2.622234505	2.542239789	2.334986001
Ubl4	4.56326	4.42818	4.16631	4.21968	4.16926	3.991	4.05032	4.48753	4.02268	4.14772	4.332	4.24609	4.18766	4.16432	137.67133	139.1886147	131.7362681	136.1728286	135.5557858	136.3025751	140.522014	140.347112	131.5855659	134.2949889	137.3360634	141.8275904	137.8318679	135.0192544
Ubl7	3.94179	3.73858	3.86015	4.06968	4.03869	4.14874	4.20223	3.85922	3.81181	4.06327	4.12993	4.08167	3.96056	4.09339	17.90136534	18.46293182	17.29120884	15.61831898	15.08233295	13.9552253	12.2459482	17.53662614	17.82752608	17.67633019	16.01041208	14.65774049	13.52046074	13.01768086
Ubqln4;ubin	3.13544	2.94942	2.78835	2.75359	2.81586	2.78172	2.71952	3.26464	2.72102	2.61504	2.9396	3.02071	2.78671	2.59616	6.620561726	6.520305648	6.272640544	6.296432808	6.585359187	6.662150748	6.246505815	6.493986526	6.223948225	6.304799922	6.227512504	6.362453809	6.544323146	6.930020083
Ubr4	3.51436	3.65493	3.97779	4.25646	4.14997	4.01931	4.00257	3.52921	3.99584	3.84297	4.02834	4.12527	4.09477	3.959	6.414281187	6.314408202	6.545423139	6.669529524	6.54873138	6.448564797	6.364255013	6.68424298	6.461290386	6.387900623	6.637280207	6.467504644	6.21245931	6.454316628
Ubxn1;AK172428	5.59494	5.52688	5.42759	5.47518	5.509	5.50399	5.62819	5.64332	5.565	5.37403	5.42079	5.45192	5.54326	5.66745	147.5713933	144.894354	147.8345123	140.9091232	141.3209218	136.1356103	129.5714956	143.7785005	144.2844542	147.1156702	138.967434	132.0601923	139.0593432	141.9564125
Ubxn4	4.90879	5.19578	5.09838	4.84504	4.79806	4.82457	4.88396	4.96292	5.29157	5.02009	4.73559	4.62567	4.89393	5.02481	15.71090229	14.76205061	14.24092226	14.75759634	14.86521552	13.81648832	13.63068153	15.76661292	15.55485877	14.38051894	14.31856103	14.0868321	13.6129405	14.09805496
Ugp2	4.27674	4.1639	4.16606	4.08355	4.03226	4.18233	4.36782	4.21665	4.19767	4.17165	4.08189	4.19637	4.2269	4.18152	244.0694553	233.0338106	242.0771537	246.6017545	236.1146445	248.2727077	255.2143717	234.8319388	237.5207169	252.6824449	240.7853174	239.8297999	246.8581747	252.6885465
Upf1	3.8586	3.68226	3.49066	3.42898	3.40251	3.47101	3.63252	3.75648	3.73234	3.46855	3.3304	3.51562	3.62982	3.53335	92.44397113	93.38180544	89.52803436	88.52876652	90.98524903	93.02939052	88.32137531	88.02351575	90.87231805	91.60969045	92.43046697	94.50029024	93.31462339	85.84131097
Upf3b	4.72349	4.92938	4.70576	4.39787	4.15636	3.89929	4.02705	4.85335	5.04363	4.37286	4.04281	3.96682	4.24733	4.3124	3.098065313	2.977498342	2.891837069	2.946711493	2.875835877	2.676703248	2.620217567	3.093392082	2.965691607	2.89395713	2.964057232	2.91298342	2.7153571	2.590506842
Upp1	3.95839	4.51411	5.03631	5.24161	5.30031	5.18506	4.96808	3.89166	4.58491	4.86931	5.3027	5.53436	5.08661	4.93432	120.8978955	119.0894702	118.0176182	114.3795313	114.1103333	111.5460631	110.7913097	122.4733901	121.3485238	118.3724416	115.3347421	108.6061666	108.8215271	114.5487797
Uqcrb	6.43519	6.2639	6.22599	6.16592	6.11926	6.05566	5.96458	6.31841	6.30784	6.38977	6.34024	6.18056	5.81293	5.88075	577.3233449	593.9135292	586.8978467	545.8358624	525.9413813	517.8093393	482.3768785	542.5544022	560.0224241	591.2399502	575.6774618	558.6685443	511.652514	488.1284142
Uqcrc1	5.16914	4.93059	4.87055	4.76503	4.55562	4.50621	4.52058	4.96424	5.00958	4.98201	4.75433	4.65506	4.47885	4.47365	608.459743	618.0467666	626.1753579	606.2602672	614.2191492	619.5299668	595.6409959	613.7004916	640.869429	629.1876871	595.439649	599.8985618	611.5964743	599.261676
Uqcrfs1	5.66395	5.64332	5.62006	5.66033	5.87968	5.97095	5.88705	5.56961	5.60529	5.83776	5.82386	5.85296	5.74383	5.89203	122.4370283	120.0562117	116.0784237	116.1189423	120.556987	117.1606473	111.9212024	122.7068522	122.9720747	126.8136238	123.359155	116.47387	108.5284086	105.1324994
Usp15	4.17471	4.12172	4.23837	4.47441	4.70237	4.67084	4.53796	4.10667	4.21441	4.40775	4.5996	4.78227	4.50689	4.30279	22.03452351	22.97352102	22.56563233	22.21774797	22.98017887	22.97647259	22.44362067	22.93085586	22.88956581	22.21132241	22.56675864	22.46301222	22.61007671	22.78804137
Usp39	3.48998	3.29155	2.90095	2.72324	2.84639	3.02816	2.93627	3.35758	3.34409	3.09873	2.65672	2.76154	3.05691	2.94097	14.31540309	14.4765675	14.01339707	14.10811398	14.03902592	12.76047836	12.279639	14.50241849	14.54369005	14.90451718	14.66868772	13.64976729	12.21330386	11.88272853
Usp47	3.62625	3.87268	4.19518	4.13553	3.80278	3.50153	3.45876	3.63036	3.93018	4.26116	4.14756	3.78092	3.42309	3.41945	10.59192828	10.29852847	10.48341419	10.72157398	10.41389153	10.68932054	10.69377128	9.926506987	9.873029655	10.08259814	10.7087401	10.83082375	11.13911623	11.3713861
Vamp3;Vamp2	5.1328	5.06707	5.12447	5.20043	5.24902	5.22519	5.16236	5.12234	5.08915	5.18018	5.22247	5.19024	5.18929	5.16767	232.2081632	238.804688	232.1620528	230.0665059	238.9596949	230.1731735	230.166605	232.1885325	226.8061571	229.0162509	227.4208409	231.2548893	239.0305405	244.4278335
Vamp8	6.31557	6.36799	6.49729	6.73392	6.74028	6.66402	6.62652	6.53463	6.51072	6.38048	6.51754	6.63871	6.72273	6.64079	293.7260967	300.0932865	290.891989	260.0893019	255.680772	280.6538131	287.2423121	300.7171377	292.6292657	290.5841933	268.1655064	265.6334921	275.6114655	270.9348702
Vat1	6.01971	5.93712	6.04919	5.99594	5.85121	5.85723	5.93748	5.98681	5.82914	6.10499	6.10684	5.89832	5.83534	5.88643	2263.312179	2265.721384	2235.072178	2225.39719	2313.250478	2327.667327	2310.438673	2222.406702	2238.022145	2333.4229	2306.707657	2277.471399	2327.199616	2239.7653
Vav1	4.22801	4.17373	3.71357	3.40989	3.76085	4.28673	4.43386	4.18077	3.99553	3.69644	3.43532	3.88817	4.37085	4.43956	34.65668032	34.26325476	34.46845388	33.41336055	34.62082265	36.26616033	35.09267788	36.36886196	35.7830663	35.29836788	35.17593968	34.15190683	32.79187326	34.13040146
Vcp	5.96783	5.96736	5.9682	5.94615	5.84965	5.76451	5.7803	5.95831	5.97219	5.96729	5.94301	5.87892	5.80966	5.7146	1258.370867	1300.788829	1254.294592	1312.957889	1307.30877	1314.817467	1323.870167	1336.957524	1330.209173	1352.544614	1275.846031	1260.306859	1265.75305	1269.397566
Vdac1	6.07076	5.96013	5.86605	5.74907	5.66618	5.6557	5.85091	6.05483	6.11666	6.03214	5.82176	5.64665	5.47681	5.66994	252.5508699	256.6084597	245.451305	237.0175032	234.2454158	234.5418465	225.6285267	247.7765071	254.9399221	257.9717939	242.7101368	230.9561447	226.9976064	225.5427912
Vdac2	6.27695	6.19221	6.03195	5.93064	5.97133	5.93581	5.84016	6.26671	6.15359	6.15949	5.93792	5.91229	5.89504	5.85403	417.2970423	416.2510279	393.9227491	401.6992178	385.1637945	368.0460121	376.8003005	392.0198017	418.6699899	421.031779	408.9447436	384.4775275	366.1532899	370.0017514
Vhl	4.08383	3.5612	3.376	3.66675	3.84656	4.1035	4.34834	4.11076	3.51324	3.37938	3.70458	3.90739	4.12919	4.24164	23.01552202	24.33874676	24.56447748	23.7421922	22.83352049	22.11401492	21.93473037	23.45840505	24.01558373	24.32719913	23.79071207	22.79462428	22.06825461	21.98536786
Vim	7.68959	7.48969	7.55348	7.53626	7.5138	7.80361	7.99984	7.45666	7.59259	7.74032	7.64137	7.59832	7.66175	7.89526	7187.761838	6951.736704	6934.966501	6684.24448	6858.400649	6831.115914	6824.26248	7028.323181	7051.777946	6848.449174	6719.964228	6614.426593	6809.993987	7193.396488
Vps13c	4.70283	4.67039	4.32193	4.07049	3.56218	3.42511	3.74195	5.00967	4.76905	4.06422	3.51727	3.42814	3.8686	3.83792	11.90032769	11.29572879	10.75568502	11.43684357	11.46736154	10.2880293	10.09414383	11.93713454	11.854065	11.07822652	10.57845519	10.68802248	10.31824297	10.79359197
Vps18	3.98654	3.68363	3.32703	3.15184	3.19719	3.53817	3.64018	3.99835	3.77902	3.39936	3.19697	3.22882	3.38228	3.53978	9.816911478	9.37278354	9.317357718	9.147838062	8.9348908	8.436831085	8.639036235	9.688497697	9.564465062	9.361062763	9.4815231	8.985947068	8.456377409	8.140778311
Vps25	5.14232	4.99925	4.85392	4.86019	4.95535	4.95657	4.87942	5.13266	4.94595	4.84246	4.88008	4.86212	4.9985	4.98525	13.98998309	14.7439609	14.96052544	14.78395896	14.11516175	13.88372095	13.81328546	14.10703869	15.41202884	14.7663402	13.73489927	14.054086	14.14681342	14.00287413
Vps29	4.98823	4.93745	5.01739	4.93283	4.81664	4.84395	4.78787	5.00601	5.18716	5.05976	4.68406	4.74523	4.82143	4.82072	282.2846313	286.4503949	278.8855286	277.3117482	277.9368846	271.3049943	274.1901062	287.8845346	296.5538224	279.7897225	268.8248249	274.3790131	274.9952677	266.2805955
Vps36	4.71062	4.74289	4.65735	4.53457	4.35868	4.08743	4.03097	4.6886	4.83013	4.55186	4.27393	4.18734	4.41144	4.17919	49.52513644	49.99274816	50.12500104	47.9188963	47.85822272	48.48059261	45.28682485	48.42450819	48.8386472	48.54006832	48.61074032	47.58315982	48.74184797	48.21415996
Vps37b	3.76222	3.3159	3.31665	3.63857	3.72279	3.75131	3.81358	3.68767	3.31001	3.13964	3.59598	3.76667	3.89437	3.92669	9.74157808	9.131570186	9.208300769	9.116304963	8.603935781	7.952174115	8.138872336	9.187216769	9.224261956	9.085627299	8.930706106	8.748858081	8.525474946	8.067466724
Vps37c	3.47318	3.83525	4.13984	4.13348	4.15328	4.1236	4.10214	3.52167	3.72651	3.93152	4.16858	4.3668	4.21661	4.02908	17.45293941	16.5879985	17.40715223	19.29178907	19.17524629	19.00634341	18.92884439	17.58744623	17.68473779	17.59049477	18.53985246	18.79398718	18.74002801	19.07529901
Vps4b	4.77332	4.90288	4.94873	4.92095	4.877	4.74205	4.69106	4.91678	4.97861	4.8491	4.81518	4.82013	4.80965	4.66655	115.7616269	114.7006775	115.3718294	117.1271294	112.5071323	111.0778349	113.3861308	114.9493655	116.7972427	111.9179432	115.3901076	118.2240987	112.8389731	109.8390708
Vti1b	5.33851	5.21905	5.1528	5.10538	5.11746	5.13379	5.15916	5.40586	5.29233	5.08784	4.98398	5.02905	5.20098	5.22611	15.9095041	17.05982127	16.63447766	15.31075858	14.54625095	14.00215494	13.02860012	17.23560378	17.0691172	16.27716711	15.2234433	14.31724734	13.58261512	12.88176641
Wars	3.98725	3.87185	4.0187	4.60672	4.8914	4.6823	4.4063	4.03004	3.7338	4.02144	4.66806	4.90526	4.71063	4.39528	108.8405049	106.6813255	115.1716629	113.760026	109.675444	117.1898364	120.2509447	118.795678	112.0812734	113.1745006	111.1577061	109.1063425	116.9540521	111.9673908
Was	4.64105	4.6042	4.35021	4.11374	3.96217	3.94922	4.03334	4.55205	4.56489	4.20233	4.02173	3.99051	4.20713	4.11529	62.39570343	60.38400135	60.11064372	61.63169603	56.28717798	55.63895384	59.41386571	61.11635787	61.11311287	60.67869092	60.85941676	58.30478855	57.52096567	56.62902042
Wasf2;AK199358	4.71309	4.69174	4.57397	4.37099	4.31152	4.42488	4.48741	4.66112	4.95043	4.68212	4.42344	4.2524	4.21822	4.38587	233.4096538	243.7468108	253.2487949	250.1826912	240.1037968	235.2277386	236.0587613	232.9789393	234.6527148	238.5244777	251.3199435	242.9565865	239.2615845	250.9613442
Wdr1	5.97537	5.99226	5.90126	5.75509	5.7464	5.77246	5.71852	5.98426	5.86627	5.85104	5.75732	5.72344	5.83641	5.84262	2110.300495	2214.814654	2185.276222	1983.547743	1884.826332	1996.891225	2052.906297	2028.107374	2044.523238	2130.01226	2146.247231	2029.563805	1983.618663	2050.648153
Wdr41	3.53953	3.34029	2.943	2.63064	2.68205	2.71002	2.51074	3.3326	3.46794	3.33704	2.8116	2.48281	2.40079	2.52351	9.785684088	10.04885832	10.40808383	11.11788617	11.06209562	10.04191934	9.843548412	10.39757302	10.15947853	10.53620352	10.55520621	10.39131321	10.59830523	9.884193911
Wdr5	3.77251	3.67037	3.30782	2.9851	2.94305	2.86819	2.85408	3.65379	3.73869	3.41633	2.97666	2.83101	2.89477	2.88988	49.80244552	49.00296676	49.18636496	45.87476771	43.57455075	42.39393042	41.31476823	50.36728667	49.91999807	46.60684673	44.51189792	43.10701985	42.1183078	43.80694189
Wdr61	3.96676	3.7974	3.67978	3.5923	3.47206	3.32606	3.31638	3.90814	4.02766	3.87494	3.5417	3.49086	3.34844	2.95901	44.59343469	41.81831393	41.29232089	41.51380323	40.32095775	38.60421571	38.39112054	42.03125352	42.57035973	41.23599026	40.18905513	41.47890505	39.616204	39.24391584
Wdr7	2.76457	2.88695	2.46778	1.93601	1.73272	1.91697	2.20441	2.74397	2.86378	2.35088	1.74539	1.81235	2.18284	2.21018	2.904993054	2.985967602	2.973915094	2.974399674	2.981602946	2.77651746	2.684894779	2.945108757	3.070036188	2.998183893	3.035797131	2.820884257	2.677094427	2.734987786
Xiap	3.87094	3.7654	3.8752	4.02072	4.12411	4.02379	3.90142	3.83844	3.74608	3.92273	4.0844	4.10269	4.01391	3.87331	1.511873007	1.547443762	1.494982241	1.47155868	1.515607787	1.498082989	1.54182917	1.605948224	1.54704464	1.476184433	1.488625436	1.499125653	1.498046305	1.512170258
Xrn2	4.60512	4.63563	5.00843	5.16205	4.97073	4.64656	4.51342	4.57255	4.76238	4.77213	5.07419	5.02673	4.74125	4.59271	41.6667098	39.67596806	39.05673255	39.13613155	39.48540193	38.90695758	38.2631639	41.05617209	38.71003015	36.42747126	38.58043448	41.41477784	41.60414645	38.31599125
Ythdc1	4.5411	4.73385	4.76804	4.70021	4.624	4.48945	4.56402	4.68568	4.98355	4.81847	4.63795	4.42424	4.39865	4.47213	14.38799038	14.68246729	14.70778198	13.45785422	12.99315489	12.89684696	13.47907598	15.00661274	15.52170548	14.08899281	13.32197965	12.83204704	12.69740742	13.08235118
Ythdf2	3.74236	3.75216	3.76199	3.61451	3.54818	3.51072	3.48438	3.71342	3.84183	3.79137	3.66822	3.45475	3.43915	3.50555	13.72180769	13.6422764	13.38967497	12.76232203	13.02264193	13.37764374	13.57329958	14.15589614	13.27509696	12.25551722	12.88357092	13.65095434	13.84180954	13.68083158
Ythdf3	3.91227	3.83169	3.63149	3.46955	3.57345	3.63618	3.67695	3.7829	3.96298	3.80673	3.63527	3.52668	3.37851	3.63851	33.45913238	30.80392419	30.5528093	32.31516466	33.01203498	33.23894442	32.99554303	30.75072365	31.41530383	30.75648112	32.38516317	33.59720822	33.47944886	34.4403677
Ywhab	5.90563	5.88087	5.85923	5.74608	5.61765	5.50404	5.42396	5.87693	5.85384	5.82729	5.74993	5.62262	5.52645	5.48041	1310.140988	1224.431169	1205.625513	1234.838995	1192.083781	1193.016915	1314.445258	1241.715443	1298.568758	1267.577396	1232.193199	1225.244209	1186.363775	1216.608075
Ywhae	6.39042	6.39939	6.39082	6.42702	6.60901	6.67715	6.60721	6.48876	6.40959	6.47389	6.48904	6.5293	6.56557	6.54487	1615.48873	1667.055603	1620.574713	1624.170528	1578.822987	1545.88758	1592.042128	1647.610468	1674.540453	1679.903223	1619.199428	1529.928663	1552.730913	1548.739015
Ywhag;14-3-3 gamma	5.57671	5.4782	5.47893	5.43757	5.45549	5.55685	5.59543	5.55363	5.59161	5.53759	5.39385	5.42568	5.5366	5.54021	1966.165455	1973.906141	2018.665386	2014.424335	1938.862538	1964.909402	2002.495929	1950.029188	2048.518451	2026.097081	1933.375903	1909.417808	2030.261978	1976.693731
Ywhaz	6.25781	6.2382	6.23651	6.2808	6.41422	6.33563	6.10471	6.22554	6.17452	6.28511	6.30176	6.38092	6.35636	6.14366	6012.987936	6011.971656	5933.753862	5799.980826	5993.436354	6412.693357	6382.382219	6017.194289	5948.453419	5855.009898	5882.90304	6297.179589	6427.093309	6091.965721
Yy1	4.60786	4.42883	4.18896	4.01923	4.07519	4.30138	4.43054	4.55067	4.3743	4.16168	4.24098	4.20439	4.21808	4.30188	15.81358295	15.63204536	14.9134124	13.77583115	12.78395501	12.77393644	12.51633828	16.02993195	15.33953236	15.03470934	14.25219082	13.43101377	12.38402676	11.97445154
Zadh2	3.93314	3.88293	3.91657	3.79135	3.79479	3.98972	4.05888	3.89686	3.96734	3.96333	3.738	3.78755	3.99807	4.01622	97.03668411	90.93366707	93.09145626	92.46647661	82.11035474	78.53711203	86.42154783	89.77928352	96.69744479	92.52963341	87.17397154	89.71644664	86.21256227	78.20486615
Zbtb7a	4.71711	4.75348	5.18274	5.0978	4.8666	4.73377	4.68965	4.71395	4.58388	4.9368	5.02591	4.8568	4.9876	4.93622	35.80543115	35.81719538	34.9962792	36.96168965	38.16670481	39.39058089	39.43650734	33.77537707	35.16783617	35.6077821	36.71472327	39.02224237	40.10525729	39.51716565
Zc3h18	3.99142	4.10456	3.91424	3.49709	3.24488	3.21677	3.358	3.92161	4.13863	3.82898	3.4642	3.30368	3.36949	3.30038	16.20992986	15.65010036	15.37606073	15.67589176	14.58265027	13.18561399	13.34949401	15.98677162	16.42712214	15.49412175	15.04383296	14.853056	13.69333273	12.64201062
Zc3hav1;AK167137	3.94474	4.34185	4.95003	5.10116	4.84783	4.66305	4.67014	4.032	4.46239	4.84599	4.96188	4.84782	4.74921	4.6195	16.13770841	16.58579787	15.39559847	14.99714793	15.90069391	17.82014538	18.50439322	16.79426097	15.67842453	14.98512823	16.14304361	17.35914453	17.76259781	17.3173375
Zeb2;mKIAA0569	5.06028	5.67738	5.73988	5.28123	4.85929	4.55101	4.52357	5.31397	5.80124	5.53956	4.98901	4.6531	4.70681	4.68894	12.83449585	13.16380036	13.92032939	15.32042261	16.18010675	15.9520355	14.76324185	12.39549559	12.37531282	13.51867184	15.40961654	16.73729837	16.49318057	16.39858841
Zfand2b	2.62646	2.77034	2.73957	2.70149	2.70167	3.07452	3.14721	2.53776	2.99323	2.81445	2.78764	2.82154	2.89074	2.91592	6.689826203	6.719307397	6.901130035	6.844546137	6.720284318	7.124089908	7.346615336	6.548964361	6.8860428	6.963378274	6.638774248	6.628585928	7.205167891	7.328611057
Zfand5	4.76782	5.03955	4.97542	4.80629	4.79172	4.78549	4.82935	4.92571	5.15459	5.0356	4.67753	4.66254	4.73534	4.80432	4.810606954	5.458713072	6.579908558	6.33389651	6.347001992	6.965920001	7.026347976	4.737967317	5.456497624	6.748776391	6.990952331	6.544451581	6.665849788	7.20662082
Zfml	3.71579	3.76595	3.55938	3.24028	3.21851	3.21851	3.35898	3.62021	3.84612	3.52894	3.18159	3.11044	3.39894	3.39117	2.056261669	2.094453742	2.019586274	1.976252737	1.855778271	1.813511275	1.874877374	2.092274289	1.989138409	1.862666823	1.934135502	1.949247279	1.990128138	1.845322858
Zfp259	3.56256	3.31736	3.01013	2.96564	3.01102	3.33905	3.66193	3.50482	3.29652	3.1052	3.10487	3.09423	3.3564	3.40564	35.07161021	34.89117003	34.42605144	33.07727248	30.86218016	29.63721464	30.79936396	33.51310282	35.11859473	33.81680035	32.7547738	33.13855343	31.24776769	29.00415572
Zfp422	3.5604	3.93433	3.84216	3.58299	3.35326	3.08498	2.90547	3.4422	3.78234	3.69018	3.4566	3.25448	3.40354	3.23423	12.17342711	12.04484588	11.67847158	11.4577813	11.779164	11.74695571	12.10155275	12.61705723	12.14265118	12.02879287	11.79253638	11.04024701	11.06678818	12.3542261
Zfp622	3.46021	3.53127	3.32914	3.33709	3.37819	3.50401	3.6329	3.40445	3.6876	3.44424	3.27636	3.34264	3.46646	3.55106	10.46906704	9.967757303	10.47247607	11.56223138	11.1347595	10.32090488	9.693753293	10.06320276	10.32873087	10.65316043	11.14787995	10.86074891	10.10725409	10.16216527
Zfp830	3.38828	3.57969	3.40963	3.18794	2.92784	2.85645	3.00965	3.48401	3.50161	3.28485	3.07083	2.78704	3.08006	3.15107	5.563545351	5.495328696	5.345215604	5.326318348	5.349772484	5.109243619	4.844212154	5.094570096	5.444394813	5.425826039	5.399504928	5.510351761	5.280753462	4.988227606
Zfr	4.1091	4.16809	4.25119	4.35718	4.31523	4.08521	4.00217	4.08893	4.17193	4.22449	4.28601	4.25722	4.15176	4.10782	6.680291468	6.47404968	6.451022102	6.415390367	6.171499224	6.181025299	6.109200259	6.546702343	6.426400067	6.393008336	6.475182186	6.205908326	6.10149805	6.262810934
Znfx1	4.08745	4.31919	5.38444	5.95536	5.81154	5.62482	5.48019	4.07536	4.44951	5.12929	5.89299	5.89334	5.72057	5.50193	11.02374491	11.11743818	11.14284031	12.07130608	14.92559152	18.4784831	19.13034697	11.18291016	10.9037076	11.07234256	12.41746563	15.13365458	18.42544045	19.21184521
Zyx	6.67262	6.5908	6.42949	6.36551	6.4303	6.42619	6.29794	6.42072	6.63216	6.52833	6.33669	6.465	6.48147	6.34848	545.1021999	549.7425037	562.2927655	529.2988018	499.9398813	549.857489	567.7056933	540.8657015	532.332659	531.2072819	513.4121223	523.5159157	558.6334551	592.4683179
Zzef1	3.968	3.98748	3.71812	3.66272	3.85586	3.72822	3.58421	3.97403	3.89024	3.58156	3.53941	3.77104	3.94026	3.80806	2.82484922	2.808595193	2.815717707	2.669784925	2.720662916	2.558242094	2.457743943	2.846134768	2.831121805	2.857470934	2.815939032	2.75133327	2.463891739	2.327556019
mACS4;Acsl4	4.48051	4.74115	4.80282	4.7416	4.83519	4.73579	4.66857	4.51717	4.82032	4.85666	4.67376	4.78453	4.76685	4.58635	76.77320803	78.90366273	77.77212536	74.90465251	73.69939565	75.88884401	79.17070937	76.09296549	74.15503939	76.43157137	75.84803106	74.80020031	79.59309423	80.8557322
mDEAH9;Dhx15	5.3501	5.70781	5.59242	5.20407	4.78778	4.63232	4.71297	5.37786	5.74381	5.2817	4.96748	4.81569	4.88651	4.91441	91.65542142	95.69293156	91.6712397	90.17102065	90.99057262	84.3704151	83.40628922	90.19190192	90.07387767	93.75436466	94.17838936	90.75606986	85.09404757	83.26439002
mDj11;Dnajc7	5.52796	5.40303	5.29156	5.64131	5.95466	5.88173	5.79138	5.60837	5.29496	5.01512	5.43631	5.90589	6.12713	6.10385	30.74606183	29.12573813	27.66124204	26.45783877	25.66708153	26.33294597	27.23470046	29.82073628	28.97036174	28.41569602	27.57574854	25.23412825	25.61009387	27.71647794
mFLJ00017;Cyth4	5.98788	5.59442	5.43452	5.23575	5.02368	5.1063	5.24188	5.99969	5.72543	5.44671	5.1469	5.00036	5.11543	5.18991	25.52372322	26.70979247	26.06732762	24.87711241	25.35339928	23.92697704	22.66396397	27.81004356	27.08464288	26.3659587	24.34433106	24.08322336	23.42559643	22.68116246
