ENSG	R1t0	R1t0.5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R3t0	R3t0.5	R3t1	R3t2	R3t8	R3t16	R3t24	R3t30	LFQ.intensity.1_0h_RS1	LFQ.intensity.2_05h_RS1	LFQ.intensity.3_1h_RS1	LFQ.intensity.4_2h_RS1	LFQ.intensity.5_8h_RS1	LFQ.intensity.6_16h_RS1	LFQ.intensity.7_24h_RS1	LFQ.intensity.8_30h_RS1	LFQ.intensity.1_0h_RS3	LFQ.intensity.2_05h_RS3	LFQ.intensity.3_1h_RS3	LFQ.intensity.4_2h_RS3	LFQ.intensity.5_8h_RS3	LFQ.intensity.6_16h_RS3	LFQ.intensity.7_24h_RS3	LFQ.intensity.8_30h_RS3
ENSG00000172572	8.382827755	8.409990883	8.437172178	8.491146086	9.602164048	8.82292042	8.55764152	8.285371574	8.147636556	8.340570189	8.532971764	8.914162285	7.998460331	8.264436465	8.367455573	8.427803556	20.68508753	21.27053487	21.72329931	21.87687662	21.06177462	20.26842321	20.61009125	19.97197008	22.1288993	21.57297587	22.09555027	21.75576616	20.64200585	20.94535238	20.62649332	20.76538971
ENSG00000135387	8.426902294	8.456323674	8.485900662	8.545888742	7.920268554	7.97078197	8.348072015	8.585056993	8.620317182	8.525203059	8.430170397	8.24250731	7.985321267	8.488218128	8.559823523	8.690668611	24.4804367	24.76415483	24.53747768	24.88729984	24.2572428	24.18487716	23.98172196	23.24126864	24.96798398	24.74088011	25.10445607	24.83412457	24.49564183	24.10285547	24.06348725	24.16484311
ENSG00000100461	9.307674346	9.347984238	9.387647024	9.469056944	9.733286803	9.308273732	9.288332047	9.24615001	9.772111012	9.547744156	9.322655828	8.869165958	9.104891291	9.322074421	9.383755133	9.429970903	22.8762209	23.12576596	23.46538107	23.14648602	23.17949608	22.61892046	22.94788659	22.4967514	23.54262288	23.59991466	22.85866857	23.63333939	23.53064827	23.19717049	23.51352232	22.91056954
ENSG00000161542	12.00231046	11.98099832	11.95940007	11.91574625	12.00478721	11.86904782	11.83690277	11.81177032	12.01937611	11.95485286	11.89021085	11.76004534	12.17397595	11.98279058	11.82971026	11.71818411	22.23543697	21.62073352	21.90994727	21.47451994	21.76437759	21.17249343	21.7741452	20.69498014	21.67189173	21.33205185	21.73351356	21.87672676	21.61845003	21.29063988	20.61225299	21.20371123
ENSG00000076003	12.82682209	12.83026454	12.83483397	12.84720211	13.30549891	12.5848613	12.6924684	12.86503372	10.65680675	11.34312614	12.02346763	13.34071412	11.59624282	12.65243311	12.9306762	13.06534921	23.33292598	23.9060061	23.58210338	23.57600172	23.51147278	23.72014988	23.04655186	23.447962	23.97114567	23.80715207	23.8753024	23.60761026	23.37808949	23.12230984	23.34258798	23.41273832
ENSG00000113282	10.57776061	10.64315667	10.70895555	10.84367017	11.1519719	11.49509717	11.18572551	10.93424105	10.71659245	10.7047746	10.6927789	10.66783537	11.32078736	11.05589822	10.80102509	10.61174065	20.19472319	20.19014779	20.64991923	19.99327565	19.52405192	18.70748721	18.60461838	18.2110993	21.21347449	20.53526019	21.38020527	21.19315956	19.98161745	20.14606644	19.6466009	19.85271542
ENSG00000072501	10.53764893	10.51608119	10.49426352	10.44878178	11.46396007	11.30958967	11.02165809	10.79759217	10.46845476	10.5114366	10.55371402	10.63527558	10.05749168	10.50575842	10.67820685	10.78380371	23.76729057	23.77946529	24.00556013	23.38112994	23.29333693	22.80673919	23.38455928	22.89600417	24.12502494	23.94895605	23.85756799	23.89615203	23.61504046	22.51890956	23.17021788	22.31332261
ENSG00000148843	8.290435987	8.245178618	8.200080429	8.111894893	8.201967641	8.105523888	8.096447158	8.095838648	8.404575844	8.341854965	8.279167924	8.15304588	8.239338737	8.240721743	8.211589849	8.187885195	20.69123576	22.10360797	21.59199524	22.08212825	22.48274002	20.31760693	22.00754609	21.94463772	21.35466262	21.21460134	20.28025424	21.53630414	21.31964787	20.82127573	20.94949048	20.19255771
ENSG00000165733	8.564951796	8.615142481	8.665719371	8.769265804	8.879776119	9.015285336	8.810672618	8.705995642	8.510576976	8.571382844	8.632248697	8.754600591	8.602591798	8.71677793	8.714474519	8.702434693	22.07398201	21.58669138	21.73723249	21.36083637	21.47298429	20.9556045	20.09339177	19.41728391	21.12287854	21.25586075	20.96705172	20.99348298	21.31572892	20.38194845	20.56141475	20.06552658
ENSG00000089597	13.34159354	13.29865804	13.25624101	13.17397895	12.94224613	13.3820089	13.62771693	13.78716131	13.43118193	13.32488132	13.21823596	13.00354236	13.26629819	13.31055765	13.36928004	13.4145513	26.73492478	27.2300436	27.22057302	27.14160669	27.11812855	26.8358118	27.15054343	27.25601917	26.981526	27.00045431	26.83038155	27.07275609	27.23899709	26.92852217	27.06835467	26.87783155
ENSG00000143815	13.09339712	13.08421716	13.07506388	13.05707298	12.71880294	12.74989566	12.82591269	12.8915005	12.95959694	12.94858713	12.93742458	12.91590064	12.48747119	12.68164746	12.83183796	12.9412246	22.41779381	22.75470649	22.63072038	21.77237418	22.48738472	22.12363645	21.36543605	21.45025477	21.62774048	21.23777247	21.75706929	22.4888316	22.18728078	21.88420034	21.66600724	21.69447012
ENSG00000108424	14.48257325	14.55770724	14.63355217	14.78824855	15.01674798	14.71978947	14.59713989	14.48012495	13.91615734	14.17644766	14.43449547	14.93815227	14.50041702	14.76581825	14.46600009	14.18719085	26.22269321	26.51905358	26.38508615	26.32985052	26.2380131	26.24416114	25.88422829	25.639811	26.90793221	26.63796098	26.87689535	26.71855691	26.12695554	26.06502935	25.7813427	25.90669429
ENSG00000166197	12.4565121	12.46345202	12.47033768	12.48510751	12.57189233	12.48330834	12.46675722	12.46336853	12.60272132	12.5533593	12.50355424	12.40204923	11.92421012	12.35694706	12.45597131	12.56777432	24.49606868	23.92533349	24.45976479	24.08285916	24.22059147	23.57438564	24.03035866	23.75041913	24.18578466	24.16415258	24.29207332	24.39473325	24.74847542	23.87801872	23.83970896	23.47134776
ENSG00000163636	11.42207752	11.45886287	11.49560008	11.56904646	11.64941751	11.54005251	11.54286	11.52898979	11.57996055	11.48739469	11.39479509	11.20974377	11.61320663	11.61467406	11.52149611	11.48655437	23.17284437	22.81021545	23.09310158	23.30201187	23.11906713	22.54089803	23.24613459	22.34163826	23.59057974	22.94583458	23.3971513	23.07898925	22.86031788	22.98818678	22.86821593	23.03157064
ENSG00000168385	8.650289698	8.498779062	8.345851321	8.032002543	8.598757366	8.442735951	8.410884834	8.396343261	8.681281893	8.656393527	8.63188269	8.58423192	8.415020028	8.412250399	8.454894634	8.490291221	24.37311845	24.64449445	24.74678533	24.3073726	24.34888103	23.6935984	23.52217059	23.36385991	24.76410419	24.47574481	24.44442752	24.4891012	24.4403775	23.72359096	24.00127074	23.62555725
ENSG00000010292	11.82537222	11.82767594	11.83042952	11.83953103	11.17283919	11.43118784	11.73356057	11.96536818	12.17356779	12.1142811	12.05478527	11.9394978	11.57806758	11.68434039	11.80774803	11.89075278	22.62102429	22.24809087	22.00805926	22.03345392	22.16622316	21.79376205	21.51960554	20.79058395	23.42611219	22.63743592	23.31893111	22.90472061	21.57971184	21.91250784	21.99196188	21.26882295
ENSG00000104635	12.10656558	12.42627405	12.74614476	13.38757224	13.69171089	13.23986432	12.77723219	12.42801517	12.64995339	12.63178573	12.61358663	12.58034067	14.03838816	13.54045319	12.78083712	12.18295655	19.61986532	19.01102519	18.24386199	17.84622493	NA	16.33103938	19.62179791	19.00862011	20.43562957	21.04173133	18.64498286	18.94803636	17.58049413	19.14100946	19.35679152	20.03254622
ENSG00000065427	12.69867254	12.73067103	12.7631218	12.8292591	12.37909041	12.76853354	12.91647137	13.00363723	12.9071477	12.88749624	12.86828778	12.83359144	12.98134675	12.77270744	12.8096878	12.86495716	24.58978005	24.29607097	24.19520397	24.23352196	23.77986601	23.66882267	23.77725933	22.68684074	24.62499977	24.10189426	24.35380157	24.20052689	23.52731091	23.60048191	23.52384619	23.59718873
ENSG00000179041	12.05207524	11.97317577	11.89449395	11.73643872	11.27696712	11.79548487	11.88432338	11.96612532	12.02542884	12.00329996	11.98099179	11.93704462	12.07367527	11.92660075	11.88676888	11.86759661	19.81042729	21.06421121	21.66856302	20.29748502	20.74155915	20.56495328	20.68346071	NA	21.26270049	21.57524008	20.66101258	21.24173416	20.76870448	20.89711277	21.41017804	20.69540503
ENSG00000077514	11.19944871	11.32928175	11.45992529	11.72602544	12.07906178	11.61250263	11.55856428	11.49618237	11.25572755	11.34790509	11.44048168	11.63054577	10.61038377	10.79184202	11.175453	11.48280972	17.72367427	17.84702063	18.69108237	17.51182985	17.43843451	17.52695765	NA	15.91104082	19.48187825	17.58181844	19.19556445	18.32364415	18.5395072	18.83031094	16.42854011	18.09800123
ENSG00000106682	14.58344401	14.6284309	14.67328934	14.76264084	14.52744659	14.52705745	14.64330483	14.68689759	14.56980061	14.56335506	14.55552458	14.53167719	14.57905474	14.48522464	14.51722365	14.55303464	24.77283727	24.76769469	24.69221534	24.47134776	24.46675061	24.0398421	23.81509164	24.12581325	25.62343769	24.60280532	25.38294455	25.13782106	24.44543826	24.18108976	23.71240357	24.22523333
ENSG00000163811	10.42383045	10.37232711	10.32091331	10.21916475	10.4176655	10.42473914	10.36876356	10.32271968	10.62254471	10.58056339	10.53836225	10.45126871	10.31387005	10.57801357	10.53392746	10.47196013	22.83391233	20.92853572	22.52626043	20.64041795	21.29563667	20.50939616	20.31650252	21.40343234	22.06141207	22.51621845	21.97662705	22.67009864	21.61634243	20.21252488	21.2777596	19.33015973
ENSG00000161533	10.65797409	10.52939631	10.40176809	10.15038292	9.832914516	10.22246373	10.56736792	10.82598684	10.51847704	10.54991133	10.58099111	10.64505884	10.19042745	10.22923469	10.4669121	10.66260337	18.43534471	19.05616139	18.83898229	19.46809897	19.383025	19.50175945	18.68243229	18.90357003	20.03697846	20.79360331	20.33287136	19.78735101	20.33407247	20.85756799	19.30852568	20.3589602
ENSG00000155463	11.31662276	11.37002784	11.42238874	11.52557972	10.91639398	11.02763997	11.21953954	11.3641183	11.79318507	11.52470839	11.25558427	10.71395725	11.24898435	11.47142028	11.41441973	11.42445656	19.90253999	20.16864274	21.09738406	20.27298509	20.18519485	18.58472033	20.28183949	19.6440499	22.51113493	21.78512516	22.52145188	22.22928824	21.86563209	20.43898267	21.64249069	20.4680194
ENSG00000079462	11.39255688	11.17763527	10.96082923	10.51640281	10.42262767	10.28777353	10.45266911	10.60993852	11.21927788	11.11723319	11.015162	10.81048711	10.3104625	10.51735966	10.80192335	11.02685792	22.65927124	22.17417108	22.45304652	22.56832078	21.95048755	21.2759426	21.23444324	20.20681406	22.92857187	22.37427325	22.9899197	22.64211605	22.24739561	22.05284927	22.0099393	22.30649675
ENSG00000147155	14.19364106	14.22477401	14.25560018	14.3184611	14.23759697	14.09398515	14.13152825	14.17612325	14.42376703	14.37165547	14.31973422	14.21517128	13.94145195	14.0571498	14.07349756	14.08683187	21.31024665	21.42634257	21.7734612	20.63644053	20.44384603	22.60763283	23.2505361	23.99083731	21.29647712	20.92701691	21.11464215	21.43170775	23.32072234	22.20508446	22.8927844	22.77920476
ENSG00000163344	12.29057852	12.16074662	12.03053891	11.76847524	11.79199514	12.25450539	12.24605156	12.30652136	12.07495439	12.04875617	12.02261579	11.96972909	12.37486361	12.37958576	12.3517841	12.32567912	20.82617294	19.68937697	20.43318605	20.91320206	20.48296154	19.63067595	18.90674383	18.94749426	18.90218666	20.00935846	18.76639303	18.48718843	19.28324212	18.23985954	19.14937005	19.39512825
ENSG00000103512	13.82576442	13.81980911	13.81405289	13.80320623	13.32718617	13.60206477	13.97059534	14.24145955	13.84325606	13.74888495	13.65410332	13.46484741	13.92897962	13.85936376	13.94359859	14.02175063	21.14046034	21.56392986	21.36458141	21.20854159	20.83553234	21.38674452	19.98273182	20.74886437	21.61171286	21.24950932	21.38753356	20.99920729	20.98015353	20.89622596	21.16784687	20.4532224
ENSG00000180817	13.20873015	13.25455824	13.30034113	13.39198001	12.83797754	13.01107441	13.26545012	13.44469866	13.35672371	13.24905937	13.14102164	12.92416212	13.04004254	13.13589862	13.28077604	13.39961331	25.48431451	25.52587824	25.44569083	25.54666112	25.36476173	25.06529648	25.11386359	24.50191006	25.87708264	25.52238015	25.64287074	25.7494476	25.36899608	25.05270834	25.13731295	25.43498091
ENSG00000241945	11.09661014	11.06938714	11.04134022	10.98219992	10.36124793	10.56456684	10.76184221	10.91552563	11.32040754	11.2245907	11.12876426	10.93554051	10.81374878	10.81469069	10.82487988	10.82870082	21.64460446	21.67912784	21.9897465	21.25965822	21.26086442	21.52219454	21.29530035	21.96190465	21.41513931	21.28477892	21.04952952	21.04280024	21.51238941	21.31174388	21.42751951	20.98015353
ENSG00000049449	11.78085908	11.73243814	11.68315506	11.57917114	11.45424776	11.94780644	12.10573808	12.18642329	11.00121596	11.17583789	11.34806406	11.67452121	12.25278304	11.88316154	12.03022164	12.19103106	23.45538141	23.38837472	23.74088011	23.09995387	22.66817344	23.54745564	24.0606867	24.06332266	23.52037314	23.59832516	23.57334578	23.6156018	23.68249659	23.56476726	23.89143144	24.02335302
ENSG00000169564	13.01152947	13.09068851	13.16952089	13.32583234	13.0856042	13.10072261	13.12459551	13.14273599	13.34529371	13.16154911	12.97771455	12.61024962	13.14714266	13.14984267	13.09065493	13.06845953	25.50981293	25.68952521	25.50812094	25.66876858	25.38935983	25.09196443	24.83011554	24.95393638	26.19612377	26.03959113	26.25677507	26.18184804	25.68013714	25.49564183	25.60280532	25.42710385
ENSG00000183570	4.255908094	4.356433198	4.457112687	4.656732694	4.227235725	4.351651884	4.362807981	4.361322843	4.485678105	4.433250867	4.379504897	4.264995546	4.280385557	4.290569436	4.579466375	4.826682606	20.64235848	20.9311357	20.85878238	20.52735864	20.50804233	19.04785347	18.58864145	18.00892096	21.32635707	20.95041635	21.09403644	21.16882634	19.61656679	20.07143094	21.22723283	20.49960067
ENSG00000103363	10.51315318	10.51642678	10.51922712	10.52273109	10.47203693	10.25634524	9.996209174	9.797978672	10.64689128	10.67090021	10.69497394	10.74332668	10.36103028	10.28036005	10.13829738	10.02361706	22.31746892	22.25767443	22.25865229	22.26790909	21.81127434	20.71933534	21.75201307	20.31926197	22.7505418	22.41129064	22.95904114	22.34665115	21.5086227	21.22134403	21.51089356	22.03062807
ENSG00000106615	10.25539652	10.21744566	10.18001802	10.10528262	9.456355669	9.498623562	9.742676022	9.917850391	10.3534613	10.29093136	10.2279969	10.10167491	9.581937539	9.688852375	9.790271003	9.865391059	18.13931152	19.40555285	19.56035149	20.0996971	19.09395909	18.1024166	19.26311329	NA	18.52320969	18.78129567	19.36082566	18.72100571	18.68075097	18.57018925	17.92862247	18.63661754
ENSG00000173726	12.25765431	12.24204808	12.22646996	12.19573803	11.77289737	12.37496314	12.97728294	13.42902279	12.27371734	12.27827031	12.2827022	12.29159817	12.357686	12.23811938	12.30548145	12.37421421	19.782304	20.05655834	19.40648738	20.30674705	19.90345235	19.58257203	18.24372255	19.70537927	20.44919702	19.27257511	19.62982261	20.1891827	21.25424667	20.75987518	20.57246709	20.58792764
ENSG00000189091	11.84477795	11.88106579	11.91715803	11.98875784	11.63191023	11.63148632	11.68557526	11.70585862	11.86766077	11.81852528	11.76961639	11.67399347	11.04331512	11.4150882	11.61017929	11.73836105	24.11695942	24.57172672	24.2296403	24.54014129	23.91141101	24.05573125	23.61301783	23.10509581	23.96049128	23.900673	23.72847775	23.53052922	23.38469102	23.03531797	23.54557161	22.42396017
ENSG00000080608	12.22612188	12.31999531	12.41409548	12.60230889	12.6107682	12.52258622	12.40947361	12.32098704	12.22597992	12.41125534	12.5966331	12.96973836	12.0345641	12.04370289	12.16169554	12.26097781	21.64939302	21.09783411	21.56001557	21.48591183	22.06414541	21.27622666	21.77635592	20.09905496	21.83051211	22.23084254	21.76926966	22.16714247	21.92005331	22.10983703	22.57091651	21.71933534
ENSG00000148484	7.807752467	7.824123498	7.840077918	7.87133629	7.260314659	7.354349937	7.503145051	7.604037643	8.010953264	7.810406637	7.608926099	7.199018337	7.609299704	7.4814302	7.601639009	7.719923939	22.0200155	22.10428009	22.100756	22.12905657	21.55332743	21.18785464	20.74574981	19.76456387	23.3043814	22.64535235	22.78058702	22.68086684	21.1233207	21.48777724	20.71950246	21.00099578
ENSG00000117519	10.46733767	10.37580746	10.28399349	10.09868071	9.944391661	9.769890451	9.690267977	9.64121812	10.53086492	10.45059659	10.37081079	10.21413649	9.451948844	9.486090052	9.578012122	9.655478337	20.84391185	18.84909962	18.96857118	19.73000901	19.06397432	19.13423077	19.13793673	NA	21.27719203	20.84460157	21.1156584	20.75270731	18.8092343	20.44030145	18.4010795	20.26029016
ENSG00000104897	11.54256388	11.45512595	11.3658639	11.17889507	11.61554207	11.50345144	11.39751678	11.33562662	11.5708672	11.62450485	11.67802169	11.78344822	11.70258228	11.50713124	11.45720011	11.43535118	21.49110933	22.10945448	20.51998939	20.37867164	18.98097629	NA	20.46632744	20.08757679	22.33259824	22.15205331	21.78112755	21.62938686	19.7160223	19.77243057	20.66838989	20.42090598
ENSG00000099995	10.29806888	10.25529191	10.21252375	10.1269623	9.793927625	9.501208114	9.979977171	10.23326669	10.29144873	10.27533303	10.25921738	10.2269875	9.471437938	9.686064127	9.901633976	10.06348751	24.2065011	23.9035259	24.02276062	23.54780862	23.55496725	23.84642007	23.34705684	23.12306805	24.23622563	23.93246997	24.06455661	23.78026662	23.68688347	23.72473616	23.54132353	23.06154391
ENSG00000168066	9.65214794	9.577638934	9.503840027	9.357697019	8.684915894	9.474238673	9.872801829	10.12983786	9.321693682	9.297606482	9.273775507	9.228103721	9.616423034	9.526064234	9.626364867	9.69703568	21.77478867	22.9402168	23.0304597	22.70687201	22.61981608	22.17894927	21.8721488	21.61418681	23.7416003	23.46886464	23.40275603	22.87644575	23.02060903	22.56799598	23.1965553	21.58655395
ENSG00000071539	12.84009061	12.88011511	12.9201067	13.00017004	12.75963249	12.36904997	12.3284539	12.18162039	12.96301218	12.94833815	12.93416108	12.90956665	12.46985899	12.40105927	12.38936009	12.3885893	24.14437134	23.30758106	23.47753694	23.61706026	23.19675039	23.54545378	23.22890674	23.53148141	23.97044367	23.63389366	23.38073373	23.58497259	23.43135069	23.3667971	23.69189598	23.36038095
ENSG00000087077	13.38181018	13.4131483	13.44448643	13.50716268	13.61112843	13.40239076	13.28747575	13.2137616	13.42472586	13.40811352	13.39122607	13.35579041	13.26880784	13.31933862	13.29641593	13.26798857	23.28869826	23.29291585	23.40976383	23.09993783	23.22618932	22.78566398	22.70674557	21.24272288	23.33987283	22.30719191	22.90297417	23.05283269	22.11235296	22.02648022	22.09306933	22.6379665
ENSG00000101367	11.58637449	11.54499987	11.50429561	11.42626752	11.01742328	10.99715204	11.15308244	11.28376218	11.59708169	11.57135752	11.54555682	11.49466479	11.05571018	11.04908803	11.24454062	11.36394558	25.06985061	24.80341222	25.02955853	25.03552773	24.64146572	24.32106655	24.40905163	24.17630344	25.10353594	24.83325609	25.29295094	25.13175117	24.89689112	24.67632169	24.36806359	24.69800472
ENSG00000066044	8.276965455	8.280954849	8.285068159	8.294430388	7.356518017	7.844667118	8.13478222	8.37904414	8.398866238	8.285657708	8.172152114	7.943524093	7.642466017	7.774350991	8.095864343	8.320678625	24.16084885	23.9031581	23.82016572	24.13194737	23.88427488	23.99438106	23.8583271	22.88162633	23.90848205	24.08448208	23.92388382	23.43568043	23.63178632	23.20064661	23.71166865	22.87762564
ENSG00000147383	12.3456167	12.64568771	12.94756991	13.56191962	13.40512788	12.98682799	12.73684773	12.56360872	12.58990531	12.77919322	12.9688275	13.35264377	12.71942913	13.17008654	12.80981784	12.45278919	21.30123047	21.27019265	21.58297622	21.39655043	21.54396825	21.61459123	21.18325737	21.97823424	20.88516906	20.76830065	20.00333124	20.73231319	21.88479655	21.55398358	21.32058463	20.40103782
ENSG00000025772	12.4294672	12.4114281	12.39342462	12.35730029	12.46982727	12.37545822	12.37249728	12.35198793	12.46334104	12.45973864	12.45621277	12.44951355	12.15517053	12.24045809	12.33183138	12.40132754	21.06414541	21.52878984	21.22705651	20.34700276	20.50037898	19.45499001	21.16152558	17.33734315	21.63582084	21.54292983	22.20586005	22.09645137	20.43451014	21.1479303	19.69562592	20.34407914
ENSG00000129559	15.36833662	15.39507082	15.42202887	15.47878808	15.34749528	15.294104	15.27466068	15.2626878	15.50947337	15.53110188	15.55279485	15.59692514	15.34005378	15.24862961	15.32302694	15.39610082	24.00829867	24.0675138	23.85851682	24.03153699	23.40717231	23.41183369	23.0089654	22.60161575	24.11933632	23.17182183	23.95127048	23.59491319	23.43834821	23.19302416	22.93872818	23.2756869
ENSG00000103769	8.361663516	8.402619417	8.444266632	8.531312306	7.40306671	7.464670725	7.434554982	7.398268853	8.468698746	8.340419976	8.212016413	7.955424914	7.917395023	8.043999106	8.142862223	8.212876814	22.95608329	24.09996992	23.45010371	24.16392234	24.04159766	24.2267773	24.15483665	24.12242044	23.60082216	23.49387206	23.18651024	23.52886136	24.1311624	23.70693523	23.645924	23.73933563
ENSG00000132698	4.168014215	4.060851923	3.95392419	3.739761042	3.916514118	3.966264615	3.953628573	3.935460452	4.145770246	4.175287484	4.204832996	4.265648054	4.031008175	4.100353162	4.260408394	4.389018844	22.95608329	24.09996992	23.45010371	24.16392234	24.04159766	24.2267773	24.15483665	24.12242044	23.60082216	23.49387206	23.18651024	23.52886136	24.1311624	23.70693523	23.645924	23.73933563
ENSG00000185236	6.103044124	6.156977345	6.211947353	6.327566144	5.029375305	5.663663635	6.020485428	6.258178565	6.23720022	6.215181007	6.192291516	6.142206707	6.269376165	6.23806936	6.309095955	6.377619339	22.95608329	24.09996992	23.45010371	24.16392234	24.04159766	24.2267773	24.15483665	24.12242044	23.60082216	23.49387206	23.18651024	23.52886136	24.1311624	23.70693523	23.645924	23.73933563
ENSG00000159840	10.63810446	10.68784396	10.73685571	10.83405314	10.49762495	10.0128636	9.812011388	9.675914206	11.01290476	10.8738733	10.73481997	10.45646118	10.26508559	10.14232385	10.00787246	9.908099662	25.51899357	25.43872892	25.50439762	25.58221826	25.47308341	25.26645858	25.0123115	24.01418601	25.33817326	24.88595102	25.40694533	25.14569337	24.73489895	24.26563622	23.87914122	24.0333867
ENSG00000117143	8.454650499	8.706758728	8.95760244	9.45305469	9.413435153	9.387529518	9.140290472	8.929192381	9.308828567	9.10492622	8.900826939	8.492286757	9.731590115	9.734617603	9.113245004	8.880230279	21.74262852	21.39267798	21.21797662	21.50470069	20.73355493	20.93984031	20.89000296	NA	22.00037694	21.66009864	21.79046464	21.54750271	20.67977216	20.75849325	21.0153606	20.61504046
ENSG00000095261	7.908246025	7.866792495	7.825338856	7.742430396	8.101429591	8.286012757	8.469649285	8.607216803	7.788225739	7.809430142	7.830954482	7.87612756	7.838866855	7.854015365	7.796030671	7.744882903	24.34597475	24.27760354	24.33803721	24.47023088	23.99826055	23.56999	23.71124853	22.41619654	24.9002584	24.51225677	24.80705377	24.76622923	24.47333119	24.07577813	24.212228	24.46151442
ENSG00000175183	14.37371702	14.47876345	14.58406338	14.79803823	14.40205282	13.78929566	14.06214803	14.1435927	15.22791041	15.18784395	15.14758518	15.06779612	13.89501786	13.9715365	14.158269	14.31038813	23.46811886	23.21396389	23.02440181	23.04435209	22.77444686	22.08589253	21.98193095	21.28489186	23.52898056	23.3970207	23.20608371	23.50954114	23.14931112	22.63825383	21.92915003	21.53150521
ENSG00000167986	12.18076982	12.18465796	12.1887582	12.19774177	11.986113	12.02959446	12.19625097	12.28281247	12.08273275	12.04565839	12.00755841	11.92460954	12.46093494	12.22242317	12.25040289	12.29872086	24.36064886	24.07202005	23.99472633	23.99369028	23.66253452	23.61031658	24.01248201	22.70701951	24.24488699	24.07773499	24.05655834	24.07120177	23.79540793	23.63178632	23.72431983	23.68976513
ENSG00000105401	11.42065037	11.48399269	11.54702027	11.67324535	11.41460408	11.33638253	11.34334649	11.34147143	11.77825039	11.65902797	11.5399368	11.30291831	11.88648469	11.72506023	11.5352549	11.38920348	23.64614381	23.70862	23.71785127	23.66947161	23.37159055	23.0452524	23.05505268	22.37268017	23.87342609	23.77052034	24.28926132	24.06217002	23.69274745	23.49826197	23.37756006	23.51376325
ENSG00000102054	13.78732208	13.82229404	13.85743745	13.92880258	13.89047355	13.67352134	13.64812093	13.60184031	13.7854042	13.74489142	13.70434459	13.6243705	13.60707127	13.54192801	13.58285395	13.60835089	25.21393424	25.0548209	25.28298489	24.99744242	24.94436069	24.41731739	24.64223727	23.46138952	25.47413618	25.33609708	25.23520321	25.1920083	24.84124568	24.40099875	24.57945866	24.62410736
ENSG00000111605	10.49981001	10.43403821	10.36857443	10.2389334	9.866403757	10.07552942	10.38145466	10.62041887	10.68310663	10.57755517	10.47191814	10.25999481	10.27831038	10.45895988	10.62445467	10.74664394	22.60950522	22.31082909	22.66242586	22.05198687	22.28322516	22.48126238	21.94413724	21.75123675	23.04476897	22.54844377	22.7488439	22.47122371	22.575217	22.47978322	22.45362432	21.64403229
ENSG00000113758	13.42806818	13.43610342	13.44444484	13.46305701	13.33793701	13.20202917	12.98485294	12.80973771	13.57593006	13.56475584	13.55329297	13.52874581	13.43024933	13.31254922	13.09724341	12.9236563	23.86853623	24.48474473	24.16844381	24.17447589	23.9738627	23.65774585	23.13841493	22.93070269	24.15058216	24.12549798	23.986851	24.05001136	23.72816632	22.9638105	22.43684978	22.23955075
ENSG00000075618	15.78192582	15.7474919	15.71326553	15.64614193	15.0595852	15.10707991	15.18610852	15.25017131	15.97517765	15.908189	15.84103914	15.70702449	15.07517022	15.15536763	15.31206993	15.43897793	27.20908846	26.90735923	27.08121409	26.97650906	26.88320299	26.41201143	26.39848929	25.69444886	27.14258076	26.6263095	27.12543885	26.98326694	26.58305085	26.40556648	26.28080998	26.45291774
ENSG00000128609	12.56781601	12.5379448	12.5080736	12.44833119	12.02696115	12.26223239	12.46475503	12.61370735	12.69385465	12.66207681	12.63047555	12.5680273	11.99768937	12.21378445	12.3773303	12.4933411	21.82822793	21.78831528	21.67577273	21.83680393	22.05738496	22.07349177	21.73925321	22.252804	21.22793787	21.00058325	21.58760723	20.95886419	20.77136695	20.64851558	20.7909816	20.28410113
ENSG00000115919	9.014945939	9.136893931	9.259197966	9.50683636	10.02376392	9.830057662	10.49563489	10.87344457	9.445859868	9.40864945	9.370927579	9.293506152	9.819249062	10.37604591	10.615595	10.91233416	24.05837627	23.87305053	23.70556489	23.93705839	23.56523227	23.8447931	23.69498014	23.74221732	24.9730306	24.56482539	24.86287341	24.81034295	24.54126444	24.21771044	24.51460619	24.7773095
ENSG00000125656	14.08750034	14.03707998	13.98678983	13.885142	13.91975179	14.06653787	14.09085868	14.09910084	14.08282056	14.09065822	14.0984638	14.11333659	14.13012318	14.10968024	14.13655491	14.15858184	20.29893963	19.42496997	19.74226667	20.05311452	20.51287161	18.48262679	NA	18.74829114	19.68406028	20.51989344	19.38662876	20.88554148	19.76606945	18.98256472	20.15610283	19.06810123
ENSG00000182611	14.17138736	14.13452108	14.09652885	14.01561204	14.87246075	14.03110965	13.76011627	13.6228999	14.08508124	14.20291358	14.32135955	14.55536402	13.83816436	14.08929146	14.13791115	14.15435635	29.55548663	29.14974429	29.79869284	29.50686199	29.60070166	29.70064603	29.9115653	29.72663415	28.9517985	29.32083421	29.36045212	29.79570827	29.84420347	29.69318628	29.91285042	29.39290476
ENSG00000183558	11.72774378	11.57997121	11.43242119	11.1352181	12.87373068	12.5032919	11.89230674	11.40464082	11.44626514	11.56263683	11.6792158	11.9122247	12.52634999	12.52527809	11.8848267	11.64465743	29.55548663	29.14974429	29.79869284	29.50686199	29.60070166	29.70064603	29.9115653	29.72663415	28.9517985	29.32083421	29.36045212	29.79570827	29.84420347	29.69318628	29.91285042	29.39290476
