Gene_Group	R1_LPS_0h	R1_LPS_01h	R1_LPS_02h	R1_LPS_04h	R1_LPS_06h	R1_LPS_09h	R1_LPS_12h	R2_LPS_0h	R2_LPS_01h	R2_LPS_02h	R2_LPS_04h	R2_LPS_06h	R2_LPS_09h	R2_LPS_12h	ML_LPS_R1_0h	ML_LPS_R1_01h	ML_LPS_R1_02h	ML_LPS_R1_04h	ML_LPS_R1_06h	ML_LPS_R1_09h	ML_LPS_R1_12h	ML_LPS_R2_0h	ML_LPS_R2_01h	ML_LPS_R2_02h	ML_LPS_R2_04h	ML_LPS_R2_06h	ML_LPS_R2_09h	ML_LPS_R2_12h	HL_LPS_R1_0h	HL_LPS_R1_01h	HL_LPS_R1_02h	HL_LPS_R1_04h	HL_LPS_R1_06h	HL_LPS_R1_09h	HL_LPS_R1_12h	HL_LPS_R2_0h	HL_LPS_R2_01h	HL_LPS_R2_02h	HL_LPS_R2_04h	HL_LPS_R2_06h	HL_LPS_R2_09h	HL_LPS_R2_12h
Arhgef2;mKIAA0651	93.446726	170.1222781	107.3402087	100.6244721	89.47884212	79.65416033	76.20787836	115.6173532	145.8824902	105.9042734	113.2419807	102.2149824	136.5265029	109.5052821	3.48956265187	3.57472829724	3.45407787525	3.41159588324	3.366445994	3.38824231344	3.29220331123	3.4509283973	3.40226195326	3.55027044495	3.42911025548	3.51553350233	3.36953898451	3.30527742269	2.11083027086	2.22885757479	2.19576355657	2.26043286401	2.23761942739	2.52576764938	2.85047678489	2.04583047794	2.20681188971	2.24367776607	2.19244793084	2.28819421945	2.56575371759	2.75580523642
Tcof1	47.23528178	58.21466825	43.38162249	47.20744564	39.62929822	30.15860962	21.68453177	96.22514782	105.9640459	54.15601649	100.6921962	77.74682034	100.7808176	57.58291782	3.72280705855	3.70373959895	3.55378615114	3.58506317358	3.55342296694	3.48484029491	3.45494667835	3.63301171802	3.64769853786	3.65377123129	3.65664206297	3.58991809187	3.63616749103	3.50941425923	1.32937377268	1.37894140401	1.48869924222	1.5772774197	1.5156094133	1.6670040227	1.87076877833	1.40324257901	1.46729249022	1.3867048051	1.509871844	1.59303944969	1.65017314494	1.88979377886
Ap3m1	56.68956107	37.21922213	36.18993259	30.03499467	36.75966269	38.12100042	36.19262599	39.09788406	29.83766783	33.50216184	26.02856493	27.99781282	26.45146321	26.38464108	3.68734702064	3.7601880156	3.64063828549	3.64376814794	3.53648088882	3.53906196731	3.49419769901	3.76174075553	3.81508340258	3.75713980665	3.67241616933	3.57691569952	3.5236768425	3.45928327245	1.92246617145	2.10914248437	2.25355358469	2.12019318223	2.23490646067	2.19561141047	2.18251596863	1.90602147831	2.1722205769	2.00932973198	2.16830979083	2.18128143454	2.20358910224	2.19660915742
Zeb2;mKIAA0569	99.24047805	249.19246	239.1609085	140.3652764	90.46471602	63.39606803	59.50614911	258.5943861	600.7470116	337.9590256	221.317927	122.4737865	168.2066105	134.2398519	2.44178449197	2.41884814689	2.3695445002	2.20984014019	2.09726452661	1.87394330236	1.5510727964	2.43824937479	2.32514561915	2.33508489064	2.22029730721	2.09288338896	1.80939605354	1.73685678524	0.526517794141	0.730606003104	1.29360726255	1.94895657211	2.18266193448	2.3669402325	2.42874608836	0.177134095495	0.594744591443	1.17020405226	1.78364817502	2.21823171608	2.26918603858	2.44512745441
Mcmbp;1110007A13Rik	64.52300153	46.84486024	57.44284056	97.76059362	131.4952032	96.67344086	77.95714007	45.98170046	37.68375141	42.64304926	92.57765439	128.8492528	75.65974387	60.63419025	2.06246987364	2.05010698238	2.00392190982	1.83616946912	1.7190804718	1.55074662357	1.36737216385	2.10864192672	2.00080577913	1.91875355469	1.88471505249	1.64468316344	1.52139140046	1.31530226682	1.054486185	1.14351958084	1.11210509738	1.34949565328	1.49311536208	1.67114603104	1.83838629555	0.941684181743	1.02675272392	1.20167942047	1.30705495933	1.43392371876	1.61953913725	1.78536831222
mKIAA0891;Usp19	71.19320123	59.95684277	50.80265656	45.25937368	43.52479247	41.79747919	52.62938478	54.17148298	39.37815941	32.39237639	33.09988438	43.24893161	35.38741278	36.38281531	1.28750264573	1.34364488662	1.39306151809	1.32780426363	1.27625816134	0.98662148749	0.972432350103	1.3821228599	1.33459804477	1.43179185149	1.28998811421	1.199089181	0.998903491999	0.863626917379	0.629815119294	0.682230280501	0.803772209613	0.724292866222	0.809778441436	0.899417759244	1.09143916972	0.552705004614	0.696472570746	0.732868191267	0.749961854202	0.836539235177	0.975383733965	1.06396784344
Larp1	105.5520283	122.8107255	178.1429732	249.7008377	250.1247203	173.2508061	129.3213843	121.4955529	109.9655014	195.4134402	278.5870343	281.6352145	230.170232	157.2947777	2.57570675655	2.54978963922	2.56285993039	2.50073801569	2.51446279458	2.33069377399	2.32219216615	2.54108456794	2.52586997008	2.59970765033	2.52349843555	2.40754721977	2.43456032567	2.34136877022	1.25657197028	1.32954745895	1.36295652017	1.56434918995	1.63615325653	1.794810012	1.92022733539	1.27387271565	1.22461191717	1.33119537857	1.46587127294	1.62131468332	1.71214822832	1.83506315766
Hk2	69.82462976	215.017235	204.01937	199.8740431	148.3299537	153.9504757	272.8574501	153.0624758	368.6634903	268.0568744	241.5701638	175.2485277	422.2365906	370.5950715	4.48592579676	4.42176265409	4.45009092701	4.38821313008	4.36262612081	4.28239400816	4.28604620515	4.46062779833	4.52487571175	4.46603897274	4.48331389047	4.40981355572	4.35380046427	4.28874445804	2.77030531825	2.94220949493	2.8320778735	3.06947322706	3.2175669822	3.38883741206	3.59130132202	2.76789325082	2.92870392167	2.93039137235	3.07353934045	3.1490968917	3.39451036661	3.57192968861
Capn2;calp80	135.8162912	83.63433038	90.13408107	63.3469885	56.07018162	80.19216058	79.56928157	55.23628518	63.06442262	80.30723732	42.69557862	53.51588407	27.10687174	45.34949066	4.71563095711	4.70031999051	4.73354308371	4.71983977221	4.67165280408	4.68230885432	4.56323516076	4.72816570569	4.71431982929	4.69380664421	4.66534335324	4.67509325158	4.69635060734	4.66246657149	2.40180977651	2.67456000771	2.67238909657	2.77935610896	2.86272160406	2.84257271301	2.88946060811	2.46242699044	2.562922877	2.68441501999	2.80673110903	2.86270646507	2.92900428674	2.92212515657
Bin1	126.2530278	129.7271507	87.13167979	49.5880192	21.19658415	27.27720119	57.16557815	122.2384117	143.1999341	68.86286763	43.05163252	16.67990486	24.13530456	50.52602737	4.39777661731	4.41909520401	4.55464057789	4.47120738256	4.40576722179	4.52572006626	4.42250938694	4.55861952588	4.47459205168	4.46049572949	4.442096	4.47469277547	4.39932187965	4.38067027728	2.3930527778	2.45208089488	2.45540503017	2.51044723739	2.44062583391	2.55721614727	2.58089376129	2.27345067322	2.26351840722	2.43552692137	2.47100290469	2.56607151606	2.59332133777	2.65364653832
Dpysl2	122.1079514	134.9192409	113.7783977	159.516465	236.8361041	175.063198	145.5075506	250.5273537	177.5980563	206.6861549	248.3507523	312.6687165	401.5919986	305.2975511	6.8994464333	6.92645614821	6.89027873789	6.92539749209	6.81393352877	6.8768514886	6.71352126423	6.91131927979	6.91878886168	6.91618232343	6.84858430534	6.88456176586	6.83105703542	6.71158723445	4.60500952615	4.54866936338	4.57107452884	4.75635751271	4.84027134394	5.17795932707	5.29913427841	4.47243544623	4.54189779223	4.61869033465	4.80330468993	4.81349022347	5.10919160127	5.29720742549
Pten	40.4832568	37.84146078	26.27216625	18.41896469	20.56010453	28.11611787	49.29157993	30.52696253	33.85194676	28.79466474	20.56574374	19.30522619	20.72042294	36.34137363	1.87912752928	1.93076464438	1.92895918042	1.89472696343	1.90558421834	1.81587848373	1.7927946694	1.97514211058	1.97278017449	2.00819604193	1.80901545161	1.98255809448	1.85592282627	1.78692662783	0.272707953262	0.206466247446	0.259824118854	0.398553688226	0.475795905248	0.584730538986	0.602469375384	0.179811347427	0.207345317311	0.265290586208	0.314041844424	0.421164699349	0.442402953561	0.656386701325
Endog	24.2277968	19.20547832	16.67561456	7.519083954	4.490942028	4.484824091	12.39206814	12.272918	5.982207956	12.720565	7.47889767	3.224384136	0.0	6.779081616	2.08026514712	1.99652547389	1.99310055256	1.93031734354	1.89550279798	1.82000915542	1.71690751281	1.96350628413	2.03510165832	1.97389822789	1.89593624021	1.96496302133	1.66773431357	1.71126312489	0.676731341198	0.759671366162	0.692678500099	0.733544797463	0.709137002318	0.797153701126	0.789213465465	0.749307702053	0.621439393614	0.651791344627	0.851224503363	0.725903721515	0.769477197657	0.734886513577
Metap2	89.0550868	126.0116837	115.8025687	87.08485236	72.82930958	57.61243998	60.81660919	166.4567069	226.7260202	130.1705165	129.5461773	93.49497121	117.6982405	99.30437851	1.30659588542	1.297247183	1.23546425778	0.996258633591	1.02269624977	0.797478363382	0.601683437943	1.36003338958	1.33080101124	1.1775957476	1.20323036455	0.942304480339	0.689271183784	0.576143584462	-0.467573707582	-0.299521741409	0.0304185566635	0.407220807785	0.628370925167	1.0207301357	1.10019063502	-0.54652151311	-0.186260222984	-0.0472352873369	0.300464221688	0.565814417423	0.890053801044	1.10546971738
Ampd3	10.78289354	9.54822563	13.31109419	8.521901769	3.680353787	11.53303811	19.26018542	3.957826426	11.10638354	9.835007614	5.868468745	1.784958477	7.555808567	13.97608108	2.32188402006	2.30904416605	2.22656248188	2.20210749513	2.14107655086	2.06902467135	1.93301462743	2.25196820585	2.25709303089	2.26995020059	2.16113786114	2.21983824769	1.89937855414	1.95963590866	0.46232907938	0.942921222578	1.1314756235	1.17316358916	1.29184752252	1.35982074683	1.61457123761	0.496256307088	0.726025859025	0.961347129387	1.15792971514	1.18460662189	1.40844676332	1.56035973087
Dld	114.5775947	121.8216199	138.1583083	107.2831149	106.8292106	101.6821638	93.95021907	74.24456812	56.96344647	109.8006458	79.72118803	96.73141808	47.35367682	70.32609855	5.98898789064	6.03774071813	5.95272196633	5.96909156441	5.90336718451	5.99015761058	5.97542639308	6.08807444304	5.97301940622	6.02904661566	6.0667340614	5.93429381107	5.89558297886	5.93818264048	3.54001946484	3.63253571075	3.65740453138	3.70235274838	3.76082080941	3.76323949703	3.97652388781	3.42682366507	3.58456450883	3.62513790351	3.73542881192	3.86469438101	3.79162994869	3.90727817416
Mnt	23.94943095	19.40873186	8.535390882	5.011444646	5.621645568	14.56389461	20.83471685	32.84289496	37.3039662	8.078101786	5.906813112	9.53043374	24.88062013	23.77214701	0.912288871725	0.82665278404	0.725482752752	0.738860896976	0.630331644382	0.458835631129	0.363048364124	0.763795928601	0.835104395889	0.710953396509	0.749269728242	0.531005140428	0.610120505696	0.339985053434	-1.68327173052	-1.2421681621	-1.13233691193	-1.02976439873	-0.931782862775	-0.862637040942	-0.933723771518	-1.89768379418	-1.33591692428	-1.10406819549	-1.16272481109	-1.03335991737	-1.0011078491	-0.893630077528
Prdx4	174.7817793	114.3664617	137.5346609	105.4181825	159.9505046	196.8222823	212.6005668	62.40221972	45.98531766	53.49347244	40.62402304	112.7972407	48.6630921	91.94829026	7.44767237124	7.47576799219	7.46413479508	7.32254669533	7.42695473461	7.30377115275	7.20202993818	7.56133294402	7.40866669803	7.47685808581	7.41977631585	7.44945144951	7.18160419693	7.23196204064	4.76775199491	4.91051535206	4.89321300211	4.89308742473	5.35547896544	5.82983563633	6.18636291491	4.86359546673	4.91879894103	4.89777606985	5.06945875422	5.35667237683	5.85952048499	6.17789455062
Aip	92.29202974	66.59231901	55.90252738	63.95277761	53.01566843	79.86676511	96.33001031	72.35193201	54.21762034	48.94580535	33.57797567	64.78381639	88.55581531	77.56409104	5.06604048893	4.97961113774	5.01994203499	4.89086522583	4.90692096205	4.78313312723	4.89191481624	5.02382258201	4.98336298111	5.03806700789	4.9376553665	4.94325948671	4.87278332087	4.83134039571	2.70791032045	2.75066989438	2.91168955223	3.0109313106	3.15269372884	3.58529031938	3.76843789336	2.73381583999	2.81540075465	2.92751888012	3.00952624802	3.20589671314	3.56856546374	3.66180089044
Sdcbp	849.2432198	857.167526	904.9548827	918.1724667	1195.310021	1141.382992	937.1700702	601.3187527	589.2217601	815.1866138	658.6761275	845.2080464	678.7804905	787.5892633	4.30981981644	4.23567482516	4.19322345357	3.96859719008	3.67114295272	3.46857738498	3.22573363279	4.33885230303	4.27288378627	4.14289867345	3.97987173359	3.75052904377	3.52035030209	3.31768142972	3.1073781975	3.2866223991	3.48592126355	3.95242703604	4.32607333836	4.592278167	4.69279737865	2.94064094065	3.0271420735	3.25246438309	3.85989699217	4.22122700893	4.58751066046	4.66826197987
Hdac1	134.524662	141.6560992	167.8542754	234.5080721	231.054974	195.8239004	150.158744	142.6406065	202.2449179	160.8962413	277.793028	303.2227504	260.3640075	206.7543805	4.23151500056	4.16085085574	4.0612890891	4.13161332712	4.03793042227	4.01617964976	4.03803644572	4.22037643435	4.25241507493	4.10953419389	4.11318887526	4.05441881846	4.01753685032	3.9806558122	2.03779907923	2.06080692001	1.93630507739	2.1802701986	2.07480850537	2.27704036247	2.5376103929	1.95428790694	1.98318810934	1.98243510111	1.99691948	2.10085074707	2.32329556436	2.48304840393
Ndufb11	242.2500726	207.9025546	191.3167183	176.0880866	163.1630406	136.0405428	128.1955357	196.9504123	111.3507184	167.9582101	142.4093688	149.0418286	132.7419268	100.1775801	3.55584555705	3.63456183507	3.55095536204	3.61497119751	3.31823047633	3.25854133126	3.14039134307	3.61875900853	3.52820763607	3.58627729367	3.46952634636	3.35069911329	3.41020974995	3.21843366004	1.18638111175	1.18436235606	1.17902328803	1.24805372892	1.23459219	1.26939363111	1.30064017578	1.13444923105	1.2336493696	1.17983669994	1.14005966154	1.18728126632	1.32759948308	1.29730687966
Gsto1	250.7300704	168.1349087	179.9521085	180.3837974	124.3300764	160.0065604	177.5216221	159.7615817	123.9544881	187.2898208	87.47808397	122.6140351	76.21509732	113.3662764	6.32661892036	6.24338224275	6.24353292635	6.27148942348	6.22614827306	6.21979453018	6.20206894998	6.32568571921	6.24356609981	6.32449700035	6.27306841683	6.19685721428	6.39341109415	6.22697469629	4.02211024698	3.97588727517	4.05879952645	4.02949617209	4.20297159843	4.38398582335	4.60933723754	4.01030284785	3.9993571703	4.10055056761	4.1125172397	4.16280535696	4.47680879418	4.52463656793
Man2b1	364.4151326	199.3064505	210.377833	141.0554063	115.441985	125.2243349	118.757886	111.8237882	93.83411729	119.0145894	75.18467183	94.35255754	47.77515202	45.81699816	5.55935417375	5.53212614308	5.69080793009	5.5729314202	5.57844056462	5.49889802862	5.44325077309	5.57628343142	5.62583516539	5.56002641822	5.5859151767	5.43890612376	5.45271534935	5.46541321601	3.54436334855	3.72926999766	3.71413746542	3.65607129342	3.75950344127	3.82688277697	3.89896256093	3.53244656274	3.69929537571	3.77378490773	3.77945919027	3.81717795827	3.87425076414	3.98096757153
mDEAH9;Dhx15	158.9680107	282.7016131	211.3338571	153.6765554	86.17821824	79.14910871	81.82522121	243.8378281	548.7226973	201.2185086	207.7792964	131.1317846	179.744735	159.0193038	4.41647315639	4.47258900095	4.38097042753	4.32649105186	4.37797329761	4.2158895157	4.18452909373	4.386311403	4.32943850679	4.39442275101	4.3721610237	4.33271032027	4.23014521836	4.14419334986	2.23610679442	2.47834695248	2.52923946106	2.66435261553	2.72740751092	2.72463533432	2.92528845209	2.27355167387	2.46880440353	2.59970073812	2.62053037545	2.6716697575	2.67743974672	2.92171735531
EF437385	88.5207936	93.69803992	100.1329633	72.06659627	80.95283756	57.86072747	62.14928366	58.66824452	53.41584983	92.64831827	79.52406648	62.85058478	60.57332989	50.50639064	5.15264727609	5.12898893975	5.05189983973	5.08706929682	5.07460252571	5.00797915223	5.0132703836	5.11174808525	5.08857878907	5.17953269372	5.05781463021	5.00460562565	5.03125669369	4.94808853902	2.51081789217	2.82621226159	2.91277603816	3.07448217485	3.37015034743	3.54025913617	3.49328999289	2.56607057649	2.83471049296	3.07139662357	3.185901231	3.40498126015	3.44711380791	3.61322490336
Aoah	36.72789426	45.18634635	62.90946669	95.36350716	120.3206957	155.2627177	166.8151972	25.38827287	65.63823854	49.51183572	89.71007844	129.9506622	107.0420954	137.1552577	2.75688658676	2.88537854106	2.7336471526	2.60686422132	2.5183325933	2.52379170204	2.44000393787	2.80600591594	2.71152984001	2.74058426722	2.61873077714	2.61871429185	2.50633310017	2.35979225679	0.723533783335	0.676799989151	0.912010112493	1.0917333856	1.14089260265	1.76970517012	2.12214388124	0.621628088734	0.59878193091	0.797429618614	0.996424339932	1.14926898506	1.71210788461	2.11292023593
Nmi	29.29392699	21.3396386	40.52343953	122.2784158	170.3845642	152.9772434	111.4899268	20.93958712	18.08200435	39.25535944	92.98785883	146.2555429	73.91195365	46.39300988	3.55944870943	3.47428927219	3.51037142393	3.4156355116	3.33349899517	3.25645615826	3.28407639918	3.57851673083	3.54877733532	3.4483995904	3.44863892422	3.36090139635	3.36877147193	3.23465511825	2.00691134321	2.12925560845	2.07859689573	2.22108197837	2.75179760268	3.29933161893	3.5094997613	2.05731734871	2.11954332451	2.15729467724	2.24031953315	2.75650613723	3.2656220206	3.60555242989
Srsf5	553.4315691	924.9977528	681.5319548	531.0793275	481.0389775	311.097555	357.7138625	765.0167365	1090.292582	857.1690311	429.2406364	406.1208569	439.3033337	418.6994128	5.64278838781	5.69479076628	5.6129106666	5.53411814881	5.62527205452	5.45974647526	5.50043042591	5.69700480316	5.66440095032	5.67083188661	5.6144833709	5.48612725009	5.51069553525	5.37043286524	3.36177714842	3.3942033386	3.73342429477	3.99156350914	4.24364248399	4.33801476555	4.52472043108	3.48874087814	3.47467158161	3.7902143452	4.06401724794	4.24078844273	4.40404834889	4.56318316793
Kpna4	96.90336284	96.93954412	155.2298813	134.202294	159.6246062	192.7662639	224.4819841	58.96962533	111.6407085	136.6023844	166.9753967	133.1249562	138.2226771	172.1161352	4.20173557091	4.08513219876	4.10531329868	4.09578953009	4.03605417913	3.99617873038	3.9554219786	4.157060484	4.18105155815	4.07982634083	4.11423279639	3.99616157794	3.97888679734	4.0249945941	2.35159093027	2.32742761473	2.47081679943	2.55465521739	2.81044742596	3.18194595403	3.42444544294	2.34963501312	2.3533468521	2.40638101627	2.58749248397	2.84709211378	3.24635154934	3.4079693197
Capn1	114.1737112	82.57220815	91.35005156	76.79504381	61.68362668	66.79695329	63.41724279	165.3655136	130.5131284	108.625706	93.64857093	90.64421311	121.6789597	101.8980094	4.84604866933	4.7259856962	4.83132650827	4.78222771712	4.71464411663	4.65217277309	4.66075431702	4.85859482118	4.85338407677	4.77211497203	4.70044493223	4.703228309	4.72324126326	4.68298149735	2.8656151055	3.14067555123	3.09570997876	3.17843408914	3.18094318685	3.2506262166	3.29844636361	2.88380857175	3.17457322701	3.19843920426	3.23278031594	3.18836899275	3.30275911095	3.21389739594
Nrp2	258.0524	532.5455294	594.0190575	557.8580836	470.5663515	356.3224442	320.2040859	498.89014	1313.078267	676.8604357	909.8515557	610.5239207	823.5455461	528.2040546	0.494191248719	0.371661741228	0.387196723466	0.32587809726	0.275970972122	-0.0154215393999	-0.114956888843	0.508378638263	0.390513948863	0.488760355219	0.35273295836	0.188500691822	0.0597012740062	-0.0478425930282	0.377535024282	0.754340168264	1.09825266941	1.4773792524	1.77876146478	2.0904984889	2.48306582996	0.37239609835	0.759996534154	1.04450145867	1.4928251335	1.75051188625	2.2002692253	2.26305431427
Pld3	468.8388785	325.1327813	291.1100399	256.0914316	206.205868	315.5340987	355.855302	323.5285088	163.5660817	265.022439	241.7002598	213.4923769	195.0875353	258.1167037	5.31899013172	5.21832955699	5.2370064317	5.03613359866	4.87974023942	4.63381012834	4.50231542106	5.33479610312	5.28229572223	5.20319144788	5.05759262273	4.98101967749	4.65312459021	4.3856045332	3.26612645414	3.53651446615	3.86110679492	4.04873491073	4.17199342541	4.3626551857	4.57394590184	3.26981432301	3.6070405361	3.81276538617	4.00022030694	4.30688826457	4.463048916	4.59578411037
